   663/799     1.89G   0.01519   0.07436         0   0.08956       270       320    0.8607    0.9688    0.9842    0.8202   0.01757   0.07992         0
   664/799     1.89G   0.01513   0.07412         0   0.08925       209       320    0.8619    0.9675    0.9832    0.8197   0.01764   0.08005         0
   665/799     1.89G   0.01458   0.07306         0   0.08765       212       320    0.8609    0.9656    0.9821    0.8195   0.01769   0.08048         0
   666/799     1.89G   0.01476   0.07111         0   0.08587       104       320     0.867    0.9669    0.9826    0.8202   0.01763   0.08093         0
   667/799     1.89G   0.01434   0.07425         0    0.0886       162       320    0.8654    0.9675    0.9842    0.8199    0.0177   0.08163         0
   668/799     1.89G   0.01425   0.07659         0   0.09084       196       320    0.8654    0.9675    0.9843     0.822   0.01771   0.08205         0
   669/799     1.89G   0.01403   0.06992         0   0.08395       143       320    0.8628    0.9669    0.9833    0.8202   0.01772   0.08214         0
   670/799     1.89G   0.01475   0.07793         0   0.09268       136       320    0.8577    0.9674    0.9829    0.8185   0.01762   0.08168         0
   671/799     1.89G   0.01448   0.07329         0   0.08777       210       320    0.8599    0.9656    0.9819    0.8176   0.01752   0.08156         0
   672/799     1.89G    0.0149   0.07816         0   0.09306       159       320    0.8627    0.9656    0.9812    0.8179   0.01746   0.08149         0
   673/799     1.89G   0.01446   0.07245         0   0.08691       189       320    0.8628     0.965    0.9808    0.8185   0.01748   0.08129         0
   674/799     1.89G   0.01483   0.07171         0   0.08654       136       320    0.8657    0.9662    0.9826    0.8147   0.01749   0.08154         0
   675/799     1.89G   0.01426   0.07246         0   0.08672       215       320     0.864    0.9656    0.9819    0.8155   0.01746   0.08116         0
   676/799     1.89G   0.01449   0.07397         0   0.08846       132       320     0.865    0.9643     0.982    0.8155   0.01749   0.08121         0
   677/799     1.89G   0.01473   0.07168         0   0.08641       141       320    0.8675    0.9624    0.9814    0.8166   0.01751   0.08152         0
   678/799     1.89G   0.01502   0.07269         0   0.08772       197       320    0.8655    0.9599    0.9802    0.8161    0.0175   0.08143         0
   679/799     1.89G   0.01404   0.07382         0   0.08786       246       320    0.8602    0.9618    0.9804    0.8139   0.01743   0.08172         0
   680/799     1.89G   0.01444   0.07241         0   0.08685       143       320    0.8571    0.9618    0.9802    0.8154   0.01751    0.0819         0
   681/799     1.89G   0.01419   0.07466         0   0.08885       176       320    0.8568    0.9643    0.9806    0.8177   0.01747   0.08154         0
   682/799     1.89G   0.01507   0.07471         0   0.08977       166       320    0.8615     0.965    0.9814    0.8188   0.01746    0.0814         0
   683/799     1.89G   0.01437   0.07316         0   0.08753       139       320    0.8609     0.965    0.9814    0.8205   0.01759    0.0813         0
   684/799     1.89G    0.0148   0.07333         0   0.08813       141       320    0.8644    0.9656    0.9824    0.8185   0.01766   0.08135         0
   685/799     1.89G   0.01408   0.07167         0   0.08575       158       320    0.8621    0.9675    0.9822    0.8187   0.01762   0.08159         0
   686/799     1.89G   0.01486   0.07215         0   0.08701       190       320    0.8598    0.9682    0.9825    0.8185   0.01753   0.08145         0
   687/799     1.89G   0.01405   0.07365         0    0.0877       182       320    0.8559    0.9675     0.983    0.8197   0.01749   0.08122         0
   688/799     1.89G   0.01467   0.07337         0   0.08804       184       320    0.8557    0.9662    0.9828    0.8199   0.01747   0.08088         0
   689/799     1.89G   0.01509    0.0708         0   0.08588       175       320    0.8581    0.9669    0.9832    0.8203    0.0176   0.08083         0
   690/799     1.89G   0.01474   0.06872         0   0.08346       155       320     0.861    0.9669    0.9832    0.8211   0.01771   0.08114         0
   691/799     1.89G   0.01408   0.07423         0    0.0883       221       320    0.8603    0.9669    0.9829    0.8207   0.01778   0.08139         0
   692/799     1.89G   0.01409   0.06862         0   0.08272       222       320    0.8635    0.9662    0.9829    0.8205   0.01786   0.08149         0
   693/799     1.89G   0.01398   0.07078         0   0.08475       143       320    0.8641     0.965     0.982    0.8189   0.01782    0.0816         0
   694/799     1.89G   0.01411   0.07229         0   0.08641       170       320    0.8657    0.9675    0.9829     0.821   0.01777   0.08131         0
   695/799     1.89G   0.01378   0.07022         0     0.084       120       320    0.8627    0.9688    0.9828    0.8205   0.01783   0.08127         0
   696/799     1.89G   0.01452   0.07115         0   0.08567       116       320    0.8603    0.9692    0.9824    0.8226   0.01779   0.08093         0
   697/799     1.89G   0.01396    0.0716         0   0.08556       115       320    0.8594    0.9701    0.9828    0.8226   0.01776   0.08086         0
   698/799     1.89G   0.01455    0.0743         0   0.08885       209       320    0.8537    0.9682    0.9822    0.8229   0.01767   0.08045         0
   699/799     1.89G   0.01405   0.07104         0   0.08509       202       320    0.8569    0.9694    0.9829    0.8236   0.01766   0.08051         0
   700/799     1.89G   0.01496   0.07193         0   0.08689       144       320    0.8586    0.9688    0.9818    0.8219    0.0176   0.08061         0
   701/799     1.89G   0.01398   0.07272         0    0.0867       166       320    0.8625    0.9694    0.9829    0.8222    0.0176   0.08083         0
   702/799     1.89G    0.0143   0.06977         0   0.08407       155       320    0.8649    0.9694     0.983    0.8234   0.01767   0.08073         0
   703/799     1.89G   0.01473   0.07542         0   0.09015       166       320    0.8621    0.9682    0.9831     0.822    0.0176   0.08037         0
   704/799     1.89G   0.01466    0.0747         0   0.08936       240       320    0.8623    0.9675    0.9833    0.8233   0.01751   0.07999         0
   705/799     1.89G    0.0144   0.07072         0   0.08512       224       320    0.8644    0.9675    0.9825    0.8227   0.01739   0.07953         0
   706/799     1.89G   0.01469   0.07124         0   0.08593       193       320    0.8662    0.9688    0.9829    0.8214   0.01738    0.0792         0
   707/799     1.89G   0.01428   0.07244         0   0.08672       114       320    0.8678     0.972    0.9838    0.8223   0.01743   0.07921         0
   708/799     1.89G   0.01462   0.07295         0   0.08757       196       320    0.8662    0.9694    0.9835    0.8221   0.01743   0.07926         0
   709/799     1.89G   0.01523   0.07519         0   0.09041       199       320     0.869    0.9707    0.9837    0.8243   0.01756   0.07971         0
   710/799     1.89G   0.01435   0.07164         0   0.08598       166       320    0.8683    0.9704    0.9835    0.8239   0.01754   0.08007         0
   711/799     1.89G   0.01427   0.06909         0   0.08336       120       320    0.8673    0.9688    0.9837    0.8242   0.01749   0.08044         0
   712/799     1.89G   0.01407    0.0723         0   0.08637       202       320    0.8688    0.9694    0.9833    0.8226   0.01755   0.08102         0
   713/799     1.89G   0.01401   0.06911         0   0.08312       108       320     0.869    0.9701    0.9832    0.8219   0.01773   0.08179         0
   714/799     1.89G   0.01413   0.07277         0    0.0869       192       320    0.8652    0.9688     0.982    0.8213   0.01768    0.0822         0
   715/799     1.89G   0.01407   0.07118         0   0.08524       180       320    0.8654    0.9666    0.9816    0.8188   0.01777   0.08258         0
   716/799     1.89G   0.01479   0.07278         0   0.08757       216       320     0.865    0.9656    0.9818    0.8207   0.01773   0.08212         0
   717/799     1.89G   0.01398    0.0719         0   0.08588       195       320    0.8632    0.9669    0.9821    0.8208   0.01772   0.08184         0
   718/799     1.89G   0.01418   0.07068         0   0.08486       134       320    0.8677    0.9688    0.9821    0.8217   0.01774   0.08142         0
   719/799     1.89G   0.01444   0.07024         0   0.08468       128       320     0.867    0.9688    0.9818    0.8218   0.01766   0.08105         0
   720/799     1.89G   0.01427   0.07358         0   0.08785       155       320    0.8662     0.969    0.9817    0.8214   0.01763   0.08082         0
   721/799     1.89G   0.01498   0.07419         0   0.08917       190       320    0.8672     0.969    0.9829    0.8225   0.01761   0.08062         0
   722/799     1.89G   0.01427   0.07187         0   0.08614       240       320    0.8629    0.9675    0.9819    0.8223   0.01757   0.08041         0
   723/799     1.89G   0.01412   0.06986         0   0.08398       156       320    0.8597    0.9675    0.9827    0.8234   0.01749    0.0803         0
   724/799     1.89G   0.01416   0.06928         0   0.08344       113       320    0.8571    0.9694    0.9832    0.8232   0.01742   0.08069         0
   725/799     1.89G   0.01417   0.07128         0   0.08546       123       320    0.8605    0.9662    0.9817    0.8221   0.01746   0.08103         0
   726/799     1.89G   0.01432   0.07144         0   0.08576       189       320    0.8629    0.9682    0.9829    0.8218   0.01746   0.08106         0
   727/799     1.89G   0.01442   0.07383         0   0.08824       180       320    0.8634    0.9694    0.9829    0.8213    0.0175   0.08111         0
   728/799     1.89G   0.01454   0.07217         0   0.08672       166       320    0.8627    0.9688    0.9827     0.822   0.01746   0.08109         0
   729/799     1.89G   0.01431   0.07248         0   0.08678       138       320    0.8618    0.9682    0.9834    0.8217   0.01739   0.08097         0
   730/799     1.89G   0.01422    0.0734         0   0.08761       231       320    0.8657    0.9687    0.9837    0.8219   0.01734   0.08114         0
   731/799     1.89G   0.01455   0.07133         0   0.08588       151       320    0.8642    0.9685    0.9832    0.8226   0.01735    0.0812         0
   732/799     1.89G   0.01454   0.07592         0   0.09046       226       320    0.8642    0.9694    0.9829    0.8219   0.01729    0.0811         0
   733/799     1.89G   0.01411   0.07273         0   0.08684       109       320    0.8664    0.9694    0.9825    0.8203   0.01714   0.08108         0
   734/799     1.89G   0.01477   0.07416         0   0.08892       304       320    0.8664    0.9669    0.9822    0.8205   0.01721    0.0808         0
   735/799     1.89G   0.01451   0.07139         0   0.08591       202       320    0.8642    0.9669    0.9826    0.8207    0.0172   0.08069         0
   736/799     1.89G   0.01421   0.07395         0   0.08816       138       320    0.8616    0.9669    0.9822      0.82   0.01721   0.08036         0
   737/799     1.89G   0.01525   0.07347         0   0.08872       252       320    0.8614    0.9682     0.982    0.8206   0.01727   0.08057         0
   738/799     1.89G   0.01471   0.07366         0   0.08837       176       320    0.8598    0.9662    0.9824    0.8201   0.01726   0.08072         0
   739/799     1.89G   0.01451   0.07223         0   0.08673       171       320     0.863    0.9675    0.9821    0.8183   0.01736   0.08097         0
   740/799     1.89G   0.01417   0.07069         0   0.08487       139       320    0.8656    0.9682    0.9824    0.8163   0.01746   0.08158         0
   741/799     1.89G   0.01485    0.0739         0   0.08875       239       320    0.8668    0.9675     0.981    0.8178   0.01747   0.08146         0
   742/799     1.89G   0.01443   0.07048         0   0.08491       261       320    0.8642    0.9669    0.9824    0.8182    0.0174   0.08108         0
   743/799     1.89G    0.0142   0.07383         0   0.08802       256       320    0.8649    0.9675    0.9821    0.8175   0.01745   0.08114         0
   744/799     1.89G   0.01433   0.07353         0   0.08786       278       320    0.8642    0.9688    0.9823    0.8176    0.0175   0.08124         0
   745/799     1.89G   0.01426   0.06995         0   0.08421       283       320    0.8625    0.9694    0.9825    0.8178   0.01754   0.08117         0
   746/799     1.89G   0.01486   0.07399         0   0.08884       109       320    0.8583    0.9707    0.9826    0.8195   0.01761   0.08139         0
   747/799     1.89G   0.01395   0.07382         0   0.08777       214       320    0.8596    0.9707    0.9831    0.8206   0.01763   0.08129         0
   748/799     1.89G   0.01395   0.07322         0   0.08716       179       320    0.8609    0.9688    0.9831     0.822   0.01759   0.08133         0
   749/799     1.89G   0.01421   0.07057         0   0.08478       210       320    0.8619    0.9682    0.9833    0.8206   0.01766   0.08141         0
   750/799     1.89G     0.014   0.07252         0   0.08652       212       320    0.8621    0.9688    0.9838    0.8218    0.0176   0.08091         0
   751/799     1.89G   0.01387   0.07184         0   0.08571       254       320    0.8596    0.9701    0.9839    0.8208   0.01757   0.08056         0
   752/799     1.89G   0.01463   0.06969         0   0.08432       156       320    0.8641    0.9701    0.9842    0.8222   0.01753   0.08069         0
   753/799     1.89G    0.0135   0.06878         0   0.08228       153       320    0.8643    0.9694     0.984    0.8231   0.01743   0.08076         0
   754/799     1.89G   0.01425   0.07152         0   0.08577       249       320     0.865    0.9701    0.9842    0.8242   0.01728   0.08072         0
   755/799     1.89G   0.01399   0.07005         0   0.08404       161       320    0.8639    0.9701    0.9843    0.8245   0.01725   0.08064         0
   756/799     1.89G   0.01408   0.07274         0   0.08683       169       320    0.8642    0.9701    0.9843    0.8235   0.01724   0.08056         0
   757/799     1.89G   0.01406   0.07379         0   0.08785       271       320    0.8654    0.9688    0.9842    0.8228   0.01733   0.08096         0
   758/799     1.89G   0.01456   0.07029         0   0.08484       112       320    0.8657    0.9682    0.9835    0.8214   0.01746   0.08146         0
   759/799     1.89G   0.01401   0.06936         0   0.08338       180       320    0.8672    0.9682    0.9832    0.8211   0.01746   0.08139         0
   760/799     1.89G   0.01422   0.07319         0   0.08741       183       320    0.8656    0.9675    0.9834    0.8204    0.0174   0.08123         0
   761/799     1.89G   0.01385   0.06884         0   0.08268       169       320    0.8627    0.9688    0.9829    0.8186   0.01739   0.08104         0
   762/799     1.89G   0.01486   0.07518         0   0.09004       170       320    0.8651    0.9682     0.982    0.8181    0.0174   0.08092         0
   763/799     1.89G   0.01379   0.06834         0   0.08213        84       320    0.8664    0.9682    0.9823    0.8197   0.01739   0.08068         0
   764/799     1.89G   0.01405    0.0719         0   0.08594       220       320    0.8642    0.9682    0.9834    0.8218   0.01736   0.08059         0
   765/799     1.89G   0.01399     0.069         0   0.08299       132       320    0.8629    0.9694    0.9837    0.8217    0.0173   0.08041         0
   766/799     1.89G   0.01396   0.07169         0   0.08566        75       320    0.8622    0.9682    0.9828    0.8216   0.01737   0.08051         0
   767/799     1.89G   0.01455   0.07337         0   0.08792       121       320    0.8628    0.9675    0.9834    0.8212   0.01748   0.08072         0
   768/799     1.89G   0.01415   0.06948         0   0.08363       135       320    0.8636    0.9669    0.9828    0.8197   0.01753   0.08073         0
   769/799     1.89G   0.01418   0.07302         0    0.0872       225       320     0.863    0.9662    0.9826      0.82   0.01756   0.08118         0
   770/799     1.89G   0.01434   0.07117         0   0.08551       219       320    0.8634    0.9656    0.9824    0.8189   0.01755   0.08132         0
   771/799     1.89G   0.01412    0.0757         0   0.08983       291       320    0.8616     0.965    0.9828    0.8173   0.01748   0.08111         0
   772/799     1.89G   0.01407   0.06913         0    0.0832        88       320    0.8604    0.9669    0.9831    0.8183   0.01749   0.08061         0
   773/799     1.89G   0.01474   0.07133         0   0.08606       178       320    0.8598    0.9675    0.9835    0.8204   0.01749   0.08057         0
   774/799     1.89G   0.01426   0.07138         0   0.08565       136       320    0.8588    0.9675    0.9832    0.8204   0.01759   0.08091         0
   775/799     1.89G   0.01394   0.06831         0   0.08224       170       320    0.8587    0.9682    0.9823    0.8197    0.0177   0.08083         0
   776/799     1.89G   0.01398   0.07282         0    0.0868       164       320    0.8601    0.9669    0.9824    0.8189   0.01771   0.08097         0
   777/799     1.89G    0.0142   0.07236         0   0.08655       238       320    0.8626    0.9682    0.9824    0.8191   0.01774   0.08104         0
   778/799     1.89G   0.01454    0.0723         0   0.08684       186       320    0.8632    0.9682    0.9827      0.82   0.01772   0.08111         0
   779/799     1.89G   0.01392   0.06769         0   0.08161       180       320    0.8631    0.9674     0.982    0.8205   0.01763   0.08105         0
   780/799     1.89G   0.01377   0.06948         0   0.08325       136       320    0.8629    0.9682    0.9831    0.8213   0.01763   0.08121         0
   781/799     1.89G   0.01419     0.074         0   0.08819       236       320    0.8629    0.9682    0.9832    0.8214   0.01771   0.08147         0
   782/799     1.89G   0.01437   0.07234         0   0.08671       174       320    0.8627    0.9669    0.9831     0.821   0.01785   0.08202         0
   783/799     1.89G   0.01401   0.07142         0   0.08543       231       320    0.8622    0.9669    0.9831    0.8202   0.01787    0.0821         0
   784/799     1.89G   0.01427   0.06963         0    0.0839        96       320    0.8601    0.9669    0.9832    0.8216    0.0178   0.08191         0
   785/799     1.89G   0.01401   0.06881         0   0.08282       275       320    0.8585    0.9656    0.9805      0.82   0.01782   0.08206         0
   786/799     1.89G   0.01421    0.0729         0   0.08711       138       320     0.859    0.9669    0.9819    0.8198   0.01777     0.082         0
   787/799     1.89G   0.01411   0.07016         0   0.08427       121       320     0.861    0.9662    0.9821    0.8206   0.01777   0.08185         0
   788/799     1.89G   0.01438   0.07476         0   0.08914       274       320    0.8631    0.9669    0.9817    0.8212   0.01772   0.08174         0
   789/799     1.89G   0.01421   0.06745         0   0.08166       157       320    0.8631    0.9662    0.9821     0.821   0.01772   0.08186         0
   790/799     1.89G   0.01373   0.06872         0   0.08246       123       320    0.8613     0.965    0.9823    0.8198    0.0178    0.0821         0
   791/799     1.89G   0.01426   0.07437         0   0.08863       157       320    0.8598    0.9656    0.9825     0.821   0.01773   0.08192         0
   792/799     1.89G     0.014   0.07139         0   0.08539       197       320    0.8584    0.9656    0.9826    0.8206   0.01766   0.08175         0
   793/799     1.89G   0.01417   0.06965         0   0.08382       170       320    0.8594    0.9669    0.9824    0.8191   0.01765   0.08183         0
   794/799     1.89G   0.01388   0.06834         0   0.08222       100       320    0.8603    0.9662    0.9819    0.8198   0.01769   0.08191         0
   795/799     1.89G   0.01434   0.07238         0   0.08673       134       320    0.8655    0.9675     0.982    0.8207   0.01766   0.08182         0
   796/799     1.89G   0.01443   0.07188         0   0.08631       184       320    0.8642    0.9669    0.9822    0.8218   0.01772   0.08173         0
   797/799     1.89G   0.01424   0.07238         0   0.08662       171       320    0.8625     0.965    0.9821    0.8233   0.01767   0.08146         0
   798/799     1.89G   0.01396    0.0694         0   0.08336       135       320    0.8644     0.965    0.9821    0.8235   0.01769    0.0815         0
   799/799     1.89G    0.0138   0.06721         0   0.08101       123       320    0.8666     0.965    0.9812     0.823   0.01768   0.08167         0
